2024-05-05 23:37:03,004 INFO    StreamThr :39889 [internal.py:wandb_internal():86] W&B internal server running at pid: 39889, started at: 2024-05-05 23:37:03.004092
2024-05-05 23:37:03,005 DEBUG   HandlerThread:39889 [handler.py:handle_request():144] handle_request: status
2024-05-05 23:37:03,025 INFO    WriterThread:39889 [datastore.py:open_for_write():85] open: /home/psalmon/SegResNet-UPENN/GBM_Seg_UPENN/wandb/run-20240505_233703-ikmvlvew/run-ikmvlvew.wandb
2024-05-05 23:37:03,025 DEBUG   SenderThread:39889 [sender.py:send():379] send: header
2024-05-05 23:37:03,040 DEBUG   SenderThread:39889 [sender.py:send():379] send: run
2024-05-05 23:37:03,474 INFO    SenderThread:39889 [dir_watcher.py:__init__():211] watching files in: /home/psalmon/SegResNet-UPENN/GBM_Seg_UPENN/wandb/run-20240505_233703-ikmvlvew/files
2024-05-05 23:37:03,474 INFO    SenderThread:39889 [sender.py:_start_run_threads():1121] run started: ikmvlvew with start time 1714952223.023441
2024-05-05 23:37:03,476 DEBUG   HandlerThread:39889 [handler.py:handle_request():144] handle_request: check_version
2024-05-05 23:37:03,476 DEBUG   SenderThread:39889 [sender.py:send_request():406] send_request: check_version
2024-05-05 23:37:03,742 DEBUG   HandlerThread:39889 [handler.py:handle_request():144] handle_request: run_start
2024-05-05 23:37:03,812 DEBUG   HandlerThread:39889 [system_info.py:__init__():32] System info init
2024-05-05 23:37:03,813 DEBUG   HandlerThread:39889 [system_info.py:__init__():47] System info init done
2024-05-05 23:37:03,813 INFO    HandlerThread:39889 [system_monitor.py:start():181] Starting system monitor
2024-05-05 23:37:03,813 INFO    SystemMonitor:39889 [system_monitor.py:_start():145] Starting system asset monitoring threads
2024-05-05 23:37:03,813 INFO    HandlerThread:39889 [system_monitor.py:probe():201] Collecting system info
2024-05-05 23:37:03,814 INFO    SystemMonitor:39889 [interfaces.py:start():190] Started cpu monitoring
2024-05-05 23:37:03,814 INFO    SystemMonitor:39889 [interfaces.py:start():190] Started disk monitoring
2024-05-05 23:37:03,815 INFO    SystemMonitor:39889 [interfaces.py:start():190] Started gpu monitoring
2024-05-05 23:37:03,815 INFO    SystemMonitor:39889 [interfaces.py:start():190] Started memory monitoring
2024-05-05 23:37:03,815 INFO    SystemMonitor:39889 [interfaces.py:start():190] Started network monitoring
2024-05-05 23:37:03,846 DEBUG   HandlerThread:39889 [system_info.py:probe():196] Probing system
2024-05-05 23:37:03,847 DEBUG   HandlerThread:39889 [system_info.py:_probe_git():181] Probing git
2024-05-05 23:37:03,851 DEBUG   HandlerThread:39889 [system_info.py:_probe_git():189] Probing git done
2024-05-05 23:37:03,851 DEBUG   HandlerThread:39889 [system_info.py:probe():244] Probing system done
2024-05-05 23:37:03,851 DEBUG   HandlerThread:39889 [system_monitor.py:probe():210] {'os': 'Linux-6.2.16-19-pve-x86_64-with-glibc2.35', 'python': '3.10.12', 'heartbeatAt': '2024-05-05T23:37:03.846371', 'startedAt': '2024-05-05T23:37:03.001125', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/psalmon/SegResNet-UPENN/GBM_Seg_UPENN/train_with_upenn.py', 'codePathLocal': 'train_with_upenn.py', 'codePath': 'train_with_upenn.py', 'git': {'remote': 'https://github.com/GBM-images-research/GBM_Seg_UPENN.git', 'commit': '0a2f28d9e98d1e23e8cb1c66938a46da39f96e5f'}, 'email': None, 'root': '/home/psalmon/SegResNet-UPENN/GBM_Seg_UPENN', 'host': 'pf24a-segmentacion-automatica-gliobastoma', 'username': 'psalmon', 'executable': '/home/psalmon/SegResNet-UPENN/.venv/bin/python3', 'cpu_count': 8, 'cpu_count_logical': 8, 'cpu_freq': {'current': 4194.893625, 'min': 2200.0, 'max': 3800.0}, 'cpu_freq_per_core': [{'current': 4678.027, 'min': 2200.0, 'max': 3800.0}, {'current': 4766.995, 'min': 2200.0, 'max': 3800.0}, {'current': 4758.608, 'min': 2200.0, 'max': 3800.0}, {'current': 3808.129, 'min': 2200.0, 'max': 3800.0}, {'current': 3973.027, 'min': 2200.0, 'max': 3800.0}, {'current': 4698.89, 'min': 2200.0, 'max': 3800.0}, {'current': 3756.884, 'min': 2200.0, 'max': 3800.0}, {'current': 3751.26, 'min': 2200.0, 'max': 3800.0}, {'current': 4697.309, 'min': 2200.0, 'max': 3800.0}, {'current': 4411.011, 'min': 2200.0, 'max': 3800.0}, {'current': 4434.634, 'min': 2200.0, 'max': 3800.0}, {'current': 3882.773, 'min': 2200.0, 'max': 3800.0}, {'current': 3757.876, 'min': 2200.0, 'max': 3800.0}, {'current': 4694.377, 'min': 2200.0, 'max': 3800.0}, {'current': 3800.0, 'min': 2200.0, 'max': 3800.0}, {'current': 4369.724, 'min': 2200.0, 'max': 3800.0}], 'disk': {'/': {'total': 200.0, 'used': 33.3177490234375}}, 'gpu': 'Quadro RTX 8000', 'gpu_count': 1, 'gpu_devices': [{'name': 'Quadro RTX 8000', 'memory_total': 51539607552}], 'memory': {'total': 16.0}}
2024-05-05 23:37:03,851 INFO    HandlerThread:39889 [system_monitor.py:probe():211] Finished collecting system info
2024-05-05 23:37:03,852 INFO    HandlerThread:39889 [system_monitor.py:probe():214] Publishing system info
2024-05-05 23:37:03,852 DEBUG   HandlerThread:39889 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2024-05-05 23:37:03,852 DEBUG   HandlerThread:39889 [system_info.py:_save_pip():68] Saving pip packages done
2024-05-05 23:37:03,852 INFO    HandlerThread:39889 [system_monitor.py:probe():216] Finished publishing system info
2024-05-05 23:37:03,892 DEBUG   SenderThread:39889 [sender.py:send():379] send: files
2024-05-05 23:37:03,892 INFO    SenderThread:39889 [sender.py:_save_file():1375] saving file wandb-metadata.json with policy now
2024-05-05 23:37:03,894 DEBUG   HandlerThread:39889 [handler.py:handle_request():144] handle_request: stop_status
2024-05-05 23:37:03,895 DEBUG   SenderThread:39889 [sender.py:send_request():406] send_request: stop_status
2024-05-05 23:37:03,895 DEBUG   HandlerThread:39889 [handler.py:handle_request():144] handle_request: internal_messages
2024-05-05 23:37:04,206 DEBUG   SenderThread:39889 [sender.py:send():379] send: telemetry
2024-05-05 23:37:04,475 INFO    Thread-12 :39889 [dir_watcher.py:_on_file_created():271] file/dir created: /home/psalmon/SegResNet-UPENN/GBM_Seg_UPENN/wandb/run-20240505_233703-ikmvlvew/files/requirements.txt
2024-05-05 23:37:04,475 INFO    Thread-12 :39889 [dir_watcher.py:_on_file_created():271] file/dir created: /home/psalmon/SegResNet-UPENN/GBM_Seg_UPENN/wandb/run-20240505_233703-ikmvlvew/files/wandb-metadata.json
2024-05-05 23:37:04,903 INFO    wandb-upload_0:39889 [upload_job.py:push():131] Uploaded file /tmp/tmpr2wzixerwandb/zonmljfd-wandb-metadata.json
2024-05-05 23:37:08,034 DEBUG   HandlerThread:39889 [handler.py:handle_request():144] handle_request: status_report
2024-05-05 23:37:08,475 INFO    Thread-12 :39889 [dir_watcher.py:_on_file_created():271] file/dir created: /home/psalmon/SegResNet-UPENN/GBM_Seg_UPENN/wandb/run-20240505_233703-ikmvlvew/files/output.log
2024-05-05 23:37:10,476 INFO    Thread-12 :39889 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/psalmon/SegResNet-UPENN/GBM_Seg_UPENN/wandb/run-20240505_233703-ikmvlvew/files/output.log
2024-05-05 23:37:13,035 DEBUG   HandlerThread:39889 [handler.py:handle_request():144] handle_request: status_report
2024-05-05 23:37:18,036 DEBUG   HandlerThread:39889 [handler.py:handle_request():144] handle_request: status_report
2024-05-05 23:37:18,895 DEBUG   HandlerThread:39889 [handler.py:handle_request():144] handle_request: stop_status
2024-05-05 23:37:18,895 DEBUG   HandlerThread:39889 [handler.py:handle_request():144] handle_request: internal_messages
2024-05-05 23:37:18,895 DEBUG   SenderThread:39889 [sender.py:send_request():406] send_request: stop_status
2024-05-05 23:37:21,263 DEBUG   SenderThread:39889 [sender.py:send():379] send: exit
2024-05-05 23:37:21,264 INFO    SenderThread:39889 [sender.py:send_exit():584] handling exit code: 1
2024-05-05 23:37:21,264 INFO    SenderThread:39889 [sender.py:send_exit():586] handling runtime: 17
2024-05-05 23:37:21,264 INFO    SenderThread:39889 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2024-05-05 23:37:21,265 INFO    SenderThread:39889 [sender.py:send_exit():592] send defer
2024-05-05 23:37:21,265 DEBUG   HandlerThread:39889 [handler.py:handle_request():144] handle_request: defer
2024-05-05 23:37:21,265 INFO    HandlerThread:39889 [handler.py:handle_request_defer():170] handle defer: 0
2024-05-05 23:37:21,265 DEBUG   SenderThread:39889 [sender.py:send_request():406] send_request: defer
2024-05-05 23:37:21,265 INFO    SenderThread:39889 [sender.py:send_request_defer():608] handle sender defer: 0
2024-05-05 23:37:21,265 INFO    SenderThread:39889 [sender.py:transition_state():612] send defer: 1
2024-05-05 23:37:21,265 DEBUG   HandlerThread:39889 [handler.py:handle_request():144] handle_request: defer
2024-05-05 23:37:21,265 INFO    HandlerThread:39889 [handler.py:handle_request_defer():170] handle defer: 1
2024-05-05 23:37:21,265 DEBUG   SenderThread:39889 [sender.py:send_request():406] send_request: defer
2024-05-05 23:37:21,265 INFO    SenderThread:39889 [sender.py:send_request_defer():608] handle sender defer: 1
2024-05-05 23:37:21,265 INFO    SenderThread:39889 [sender.py:transition_state():612] send defer: 2
