2024-05-06 00:29:30,101 INFO    StreamThr :40283 [internal.py:wandb_internal():86] W&B internal server running at pid: 40283, started at: 2024-05-06 00:29:30.101191
2024-05-06 00:29:30,102 DEBUG   HandlerThread:40283 [handler.py:handle_request():144] handle_request: status
2024-05-06 00:29:30,103 INFO    WriterThread:40283 [datastore.py:open_for_write():85] open: /home/psalmon/SegResNet-UPENN/GBM_Seg_UPENN/wandb/run-20240506_002930-byozkong/run-byozkong.wandb
2024-05-06 00:29:30,103 DEBUG   SenderThread:40283 [sender.py:send():379] send: header
2024-05-06 00:29:30,106 DEBUG   SenderThread:40283 [sender.py:send():379] send: run
2024-05-06 00:29:30,558 INFO    SenderThread:40283 [dir_watcher.py:__init__():211] watching files in: /home/psalmon/SegResNet-UPENN/GBM_Seg_UPENN/wandb/run-20240506_002930-byozkong/files
2024-05-06 00:29:30,558 INFO    SenderThread:40283 [sender.py:_start_run_threads():1121] run started: byozkong with start time 1714955370.101165
2024-05-06 00:29:30,563 DEBUG   HandlerThread:40283 [handler.py:handle_request():144] handle_request: check_version
2024-05-06 00:29:30,563 DEBUG   SenderThread:40283 [sender.py:send_request():406] send_request: check_version
2024-05-06 00:29:30,775 DEBUG   HandlerThread:40283 [handler.py:handle_request():144] handle_request: run_start
2024-05-06 00:29:30,796 DEBUG   HandlerThread:40283 [system_info.py:__init__():32] System info init
2024-05-06 00:29:30,796 DEBUG   HandlerThread:40283 [system_info.py:__init__():47] System info init done
2024-05-06 00:29:30,796 INFO    HandlerThread:40283 [system_monitor.py:start():181] Starting system monitor
2024-05-06 00:29:30,796 INFO    SystemMonitor:40283 [system_monitor.py:_start():145] Starting system asset monitoring threads
2024-05-06 00:29:30,797 INFO    HandlerThread:40283 [system_monitor.py:probe():201] Collecting system info
2024-05-06 00:29:30,797 INFO    SystemMonitor:40283 [interfaces.py:start():190] Started cpu monitoring
2024-05-06 00:29:30,797 INFO    SystemMonitor:40283 [interfaces.py:start():190] Started disk monitoring
2024-05-06 00:29:30,798 INFO    SystemMonitor:40283 [interfaces.py:start():190] Started gpu monitoring
2024-05-06 00:29:30,801 INFO    SystemMonitor:40283 [interfaces.py:start():190] Started memory monitoring
2024-05-06 00:29:30,801 INFO    SystemMonitor:40283 [interfaces.py:start():190] Started network monitoring
2024-05-06 00:29:30,830 DEBUG   HandlerThread:40283 [system_info.py:probe():196] Probing system
2024-05-06 00:29:30,831 DEBUG   HandlerThread:40283 [system_info.py:_probe_git():181] Probing git
2024-05-06 00:29:30,835 DEBUG   HandlerThread:40283 [system_info.py:_probe_git():189] Probing git done
2024-05-06 00:29:30,835 DEBUG   HandlerThread:40283 [system_info.py:probe():244] Probing system done
2024-05-06 00:29:30,835 DEBUG   HandlerThread:40283 [system_monitor.py:probe():210] {'os': 'Linux-6.2.16-19-pve-x86_64-with-glibc2.35', 'python': '3.10.12', 'heartbeatAt': '2024-05-06T00:29:30.830439', 'startedAt': '2024-05-06T00:29:30.097993', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/psalmon/SegResNet-UPENN/GBM_Seg_UPENN/train_with_upenn.py', 'codePathLocal': 'train_with_upenn.py', 'codePath': 'train_with_upenn.py', 'git': {'remote': 'https://github.com/GBM-images-research/GBM_Seg_UPENN.git', 'commit': '39c8dd6815ed10817767277fb4510b12d7f1118a'}, 'email': None, 'root': '/home/psalmon/SegResNet-UPENN/GBM_Seg_UPENN', 'host': 'pf24a-segmentacion-automatica-gliobastoma', 'username': 'psalmon', 'executable': '/home/psalmon/SegResNet-UPENN/.venv/bin/python3', 'cpu_count': 8, 'cpu_count_logical': 8, 'cpu_freq': {'current': 4311.5965, 'min': 2200.0, 'max': 3800.0}, 'cpu_freq_per_core': [{'current': 3766.306, 'min': 2200.0, 'max': 3800.0}, {'current': 3800.0, 'min': 2200.0, 'max': 3800.0}, {'current': 4567.004, 'min': 2200.0, 'max': 3800.0}, {'current': 3873.201, 'min': 2200.0, 'max': 3800.0}, {'current': 3772.042, 'min': 2200.0, 'max': 3800.0}, {'current': 4510.394, 'min': 2200.0, 'max': 3800.0}, {'current': 4404.412, 'min': 2200.0, 'max': 3800.0}, {'current': 3765.542, 'min': 2200.0, 'max': 3800.0}, {'current': 3765.143, 'min': 2200.0, 'max': 3800.0}, {'current': 4727.237, 'min': 2200.0, 'max': 3800.0}, {'current': 4729.703, 'min': 2200.0, 'max': 3800.0}, {'current': 3774.352, 'min': 2200.0, 'max': 3800.0}, {'current': 3878.898, 'min': 2200.0, 'max': 3800.0}, {'current': 4464.739, 'min': 2200.0, 'max': 3800.0}, {'current': 4439.905, 'min': 2200.0, 'max': 3800.0}, {'current': 3790.271, 'min': 2200.0, 'max': 3800.0}], 'disk': {'/': {'total': 200.0, 'used': 33.318115234375}}, 'gpu': 'Quadro RTX 8000', 'gpu_count': 1, 'gpu_devices': [{'name': 'Quadro RTX 8000', 'memory_total': 51539607552}], 'memory': {'total': 16.0}}
2024-05-06 00:29:30,835 INFO    HandlerThread:40283 [system_monitor.py:probe():211] Finished collecting system info
2024-05-06 00:29:30,836 INFO    HandlerThread:40283 [system_monitor.py:probe():214] Publishing system info
2024-05-06 00:29:30,836 DEBUG   HandlerThread:40283 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2024-05-06 00:29:30,836 DEBUG   HandlerThread:40283 [system_info.py:_save_pip():68] Saving pip packages done
2024-05-06 00:29:30,836 INFO    HandlerThread:40283 [system_monitor.py:probe():216] Finished publishing system info
2024-05-06 00:29:30,837 DEBUG   SenderThread:40283 [sender.py:send():379] send: files
2024-05-06 00:29:30,838 INFO    SenderThread:40283 [sender.py:_save_file():1375] saving file wandb-metadata.json with policy now
2024-05-06 00:29:30,840 DEBUG   HandlerThread:40283 [handler.py:handle_request():144] handle_request: stop_status
